datetime,line_id,stop_id,bus_id,boarding,alighting,current_load,new_load,occupancy_rate,trip_id,stop_sequence,total_stops,fitness_score,source
2025-06-02 11:50:11.441194,101,13525,opt_bus_101_0528,0,0,0,0,0.0,1,65,78,0.8121139032132771,optimized_schedule
2025-06-02 11:50:27.232337,101-1,11997,opt_bus_101-1_0723,0,0,0,0,0.0,39,43,89,0.8126430487707956,optimized_schedule
2025-06-02 11:50:34.586750,101,11187,opt_bus_101_0930,0,0,0,0,0.0,8,25,78,0.8121139032132771,optimized_schedule
2025-06-02 11:51:34.607415,101,11269,opt_bus_101_0900,0,0,0,0,0.0,7,29,78,0.8121139032132771,optimized_schedule
2025-06-02 11:51:35.900632,101,12807,opt_bus_101_0623,0,0,0,0,0.0,2,52,78,0.8121139032132771,optimized_schedule
2025-06-02 11:52:25.213341,101,12573,opt_bus_101_0702,0,0,0,0,0.0,3,44,78,0.8121139032132771,optimized_schedule
2025-06-02 11:52:28.341987,101,11879,opt_bus_101_0800,0,0,0,0,0.0,5,38,78,0.8121139032132771,optimized_schedule
2025-06-02 11:53:02.109410,101,11868,opt_bus_101_0830,0,0,0,0,0.0,6,33,78,0.8121139032132771,optimized_schedule
2025-06-02 11:53:06.837737,101-1,13116,opt_bus_101-1_0540,0,0,0,0,0.0,37,64,89,0.8126430487707956,optimized_schedule
2025-06-02 11:53:16.117263,101,11881,opt_bus_101_0739,0,0,0,0,0.0,4,40,78,0.8121139032132771,optimized_schedule
2025-06-02 11:53:50.220629,101-1,11880,opt_bus_101-1_0753,0,0,0,0,0.0,40,40,89,0.8126430487707956,optimized_schedule
2025-06-02 11:53:55.444654,101-1,10113,opt_bus_101-1_1143,0,0,0,0,0.0,46,3,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:15.808631,101-1,12810,opt_bus_101-1_0559,0,0,0,0,0.0,38,59,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:22.359465,101-1,11879,opt_bus_101-1_0800,0,0,0,0,0.0,41,39,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:44.123680,101-1,10028,opt_bus_101-1_1150,0,0,0,0,0.0,47,2,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:51.194838,101-1,11167,opt_bus_101-1_1106,0,0,0,0,0.0,45,10,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:52.848508,101-1,11323,opt_bus_101-1_0900,0,0,0,0,0.0,43,32,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:56.055936,101,13804,opt_bus_101_0528,0,0,0,0,0.0,1,66,78,0.8121139032132771,optimized_schedule
2025-06-02 11:55:00.535137,101-1,11998,opt_bus_101-1_0723,0,0,0,0,0.0,39,44,89,0.8126430487707956,optimized_schedule
2025-06-02 11:55:05.299433,101-1,11260,opt_bus_101-1_0930,0,0,0,0,0.0,44,28,89,0.8126430487707956,optimized_schedule
2025-06-02 11:56:07.374619,101,11258,opt_bus_101_0930,0,0,0,0,0.0,8,26,78,0.8121139032132771,optimized_schedule
2025-06-02 11:56:17.707527,101-1,11871,opt_bus_101-1_0830,0,0,0,0,0.0,42,36,89,0.8126430487707956,optimized_schedule
2025-06-02 11:56:21.778531,101,11314,opt_bus_101_0900,0,0,0,0,0.0,7,30,78,0.8121139032132771,optimized_schedule
2025-06-02 11:56:27.406927,101,12808,opt_bus_101_0623,0,0,0,0,0.0,2,53,78,0.8121139032132771,optimized_schedule
2025-06-02 11:56:53.467467,101,11870,opt_bus_101_0830,0,0,0,0,0.0,6,34,78,0.8121139032132771,optimized_schedule
2025-06-02 11:57:04.493982,101-1,13222,opt_bus_101-1_0540,0,0,0,0,0.0,37,65,89,0.8126430487707956,optimized_schedule
2025-06-02 11:57:56.635569,101,12514,opt_bus_101_0739,0,0,0,0,0.0,4,41,78,0.8121139032132771,optimized_schedule
2025-06-02 11:58:22.219758,101,11880,opt_bus_101_0800,0,0,0,0,0.0,5,39,78,0.8121139032132771,optimized_schedule
2025-06-02 11:58:39.398869,101-1,10268,opt_bus_101-1_1143,0,0,0,0,0.0,46,4,89,0.8126430487707956,optimized_schedule
2025-06-02 11:58:39.541144,101,12579,opt_bus_101_0702,0,0,0,0,0.0,3,45,78,0.8121139032132771,optimized_schedule
2025-06-02 11:58:58.832994,101-1,11261,opt_bus_101-1_0930,0,0,0,0,0.0,44,29,89,0.8126430487707956,optimized_schedule
2025-06-02 11:59:14.570179,101-1,11858,opt_bus_101-1_0900,0,0,0,0,0.0,43,33,89,0.8126430487707956,optimized_schedule
2025-06-02 11:59:25.991219,101-1,11881,opt_bus_101-1_0753,0,0,0,0,0.0,40,41,89,0.8126430487707956,optimized_schedule
2025-06-02 11:59:42.035122,101-1,12811,opt_bus_101-1_0559,0,0,0,0,0.0,38,60,89,0.8126430487707956,optimized_schedule
2025-06-02 12:00:00.647703,101-1,11875,opt_bus_101-1_0830,0,0,0,0,0.0,42,37,89,0.8126430487707956,optimized_schedule
2025-06-02 12:00:17.690329,101-1,11168,opt_bus_101-1_1106,0,0,0,0,0.0,45,11,89,0.8126430487707956,optimized_schedule
2025-06-02 12:00:19.185495,101-1,12514,opt_bus_101-1_0723,0,0,0,0,0.0,39,45,89,0.8126430487707956,optimized_schedule
2025-06-02 12:00:50.220629,101-1,11880,opt_bus_101-1_0800,0,0,0,0,0.0,41,40,89,0.8126430487707956,optimized_schedule
2025-06-02 12:00:55.444654,101-1,10113,opt_bus_101-1_1150,0,0,0,0,0.0,47,3,89,0.8126430487707956,optimized_schedule
2025-06-02 12:01:07.667232,101,11871,opt_bus_101_0830,0,0,0,0,0.0,6,35,78,0.8121139032132771,optimized_schedule
2025-06-02 12:01:20.644950,101,13805,opt_bus_101_0528,0,0,0,0,0.0,1,67,78,0.8121139032132771,optimized_schedule
2025-06-02 12:01:23.614545,101,11260,opt_bus_101_0930,0,0,0,0,0.0,8,27,78,0.8121139032132771,optimized_schedule
2025-06-02 12:01:32.235914,101,11323,opt_bus_101_0900,0,0,0,0,0.0,7,31,78,0.8121139032132771,optimized_schedule
2025-06-02 12:02:19.835759,101,12707,opt_bus_101_0702,0,0,0,0,0.0,3,46,78,0.8121139032132771,optimized_schedule
2025-06-02 12:02:57.115600,101,12809,opt_bus_101_0623,0,0,0,0,0.0,2,54,78,0.8121139032132771,optimized_schedule
2025-06-02 12:03:08.011316,101,12517,opt_bus_101_0739,0,0,0,0,0.0,4,42,78,0.8121139032132771,optimized_schedule
2025-06-02 12:03:11.303414,101-1,11269,opt_bus_101-1_0930,0,0,0,0,0.0,44,30,89,0.8126430487707956,optimized_schedule
2025-06-02 12:03:32.672852,101-1,13223,opt_bus_101-1_0540,0,0,0,0,0.0,37,66,89,0.8126430487707956,optimized_schedule
2025-06-02 12:04:04.379605,101-1,11980,opt_bus_101-1_0753,0,0,0,0,0.0,40,42,89,0.8126430487707956,optimized_schedule
2025-06-02 12:04:12.325115,101-1,11868,opt_bus_101-1_0900,0,0,0,0,0.0,43,34,89,0.8126430487707956,optimized_schedule
2025-06-02 12:04:17.252054,101-1,10297,opt_bus_101-1_1143,0,0,0,0,0.0,46,5,89,0.8126430487707956,optimized_schedule
2025-06-02 12:04:34.049768,101-1,11169,opt_bus_101-1_1106,0,0,0,0,0.0,45,12,89,0.8126430487707956,optimized_schedule
2025-06-02 12:04:35.074336,101,11881,opt_bus_101_0800,0,0,0,0,0.0,5,40,78,0.8121139032132771,optimized_schedule
2025-06-02 12:04:42.465622,101,11875,opt_bus_101_0830,0,0,0,0,0.0,6,36,78,0.8121139032132771,optimized_schedule
2025-06-02 12:04:46.645930,101-1,12812,opt_bus_101-1_0559,0,0,0,0,0.0,38,61,89,0.8126430487707956,optimized_schedule
2025-06-02 12:05:12.554269,101-1,11876,opt_bus_101-1_0830,0,0,0,0,0.0,42,38,89,0.8126430487707956,optimized_schedule
2025-06-02 12:05:39.398869,101-1,10268,opt_bus_101-1_1150,0,0,0,0,0.0,47,4,89,0.8126430487707956,optimized_schedule
2025-06-02 12:06:02.278534,101-1,12517,opt_bus_101-1_0723,0,0,0,0,0.0,39,46,89,0.8126430487707956,optimized_schedule
2025-06-02 12:06:25.991219,101-1,11881,opt_bus_101-1_0800,0,0,0,0,0.0,41,41,89,0.8126430487707956,optimized_schedule
2025-06-02 12:06:27.187545,101,12810,opt_bus_101_0623,0,0,0,0,0.0,2,55,78,0.8121139032132771,optimized_schedule
2025-06-02 12:06:34.505611,101,12727,opt_bus_101_0702,0,0,0,0,0.0,3,47,78,0.8121139032132771,optimized_schedule
2025-06-02 12:06:43.483516,101,13806,opt_bus_101_0528,0,0,0,0,0.0,1,68,78,0.8121139032132771,optimized_schedule
2025-06-02 12:06:46.897651,101,11261,opt_bus_101_0930,0,0,0,0,0.0,8,28,78,0.8121139032132771,optimized_schedule
2025-06-02 12:07:33.306926,101,11858,opt_bus_101_0900,0,0,0,0,0.0,7,32,78,0.8121139032132771,optimized_schedule
2025-06-02 12:08:04.681955,101-1,13224,opt_bus_101-1_0540,0,0,0,0,0.0,37,67,89,0.8126430487707956,optimized_schedule
2025-06-02 12:08:13.898524,101,11876,opt_bus_101_0830,0,0,0,0,0.0,6,37,78,0.8121139032132771,optimized_schedule
2025-06-02 12:08:17.692090,101-1,11314,opt_bus_101-1_0930,0,0,0,0,0.0,44,31,89,0.8126430487707956,optimized_schedule
2025-06-02 12:08:23.202738,101-1,13114,opt_bus_101-1_0559,0,0,0,0,0.0,38,62,89,0.8126430487707956,optimized_schedule
2025-06-02 12:08:45.100784,101,12530,opt_bus_101_0739,0,0,0,0,0.0,4,43,78,0.8121139032132771,optimized_schedule
2025-06-02 12:08:48.507988,101-1,11997,opt_bus_101-1_0753,0,0,0,0,0.0,40,43,89,0.8126430487707956,optimized_schedule
2025-06-02 12:08:54.312670,101-1,11870,opt_bus_101-1_0900,0,0,0,0,0.0,43,35,89,0.8126430487707956,optimized_schedule
2025-06-02 12:09:15.592642,101,12514,opt_bus_101_0800,0,0,0,0,0.0,5,41,78,0.8121139032132771,optimized_schedule
2025-06-02 12:09:22.303348,101-1,11170,opt_bus_101-1_1106,0,0,0,0,0.0,45,13,89,0.8126430487707956,optimized_schedule
2025-06-02 12:10:13.351629,101,12745,opt_bus_101_0702,0,0,0,0,0.0,3,48,78,0.8121139032132771,optimized_schedule
2025-06-02 12:10:16.895693,101,12811,opt_bus_101_0623,0,0,0,0,0.0,2,56,78,0.8121139032132771,optimized_schedule
2025-06-02 12:10:30.892804,101-1,10401,opt_bus_101-1_1143,0,0,0,0,0.0,46,6,89,0.8126430487707956,optimized_schedule
2025-06-02 12:11:04.379605,101-1,11980,opt_bus_101-1_0800,0,0,0,0,0.0,41,42,89,0.8126430487707956,optimized_schedule
2025-06-02 12:11:14.855815,101-1,11879,opt_bus_101-1_0830,0,0,0,0,0.0,42,39,89,0.8126430487707956,optimized_schedule
2025-06-02 12:11:17.252054,101-1,10297,opt_bus_101-1_1150,0,0,0,0,0.0,47,5,89,0.8126430487707956,optimized_schedule
2025-06-02 12:11:18.639769,101,11269,opt_bus_101_0930,0,0,0,0,0.0,8,29,78,0.8121139032132771,optimized_schedule
2025-06-02 12:11:28.333838,101,13951,opt_bus_101_0528,0,0,0,0,0.0,1,69,78,0.8121139032132771,optimized_schedule
2025-06-02 12:11:59.782695,101-1,12530,opt_bus_101-1_0723,0,0,0,0,0.0,39,47,89,0.8126430487707956,optimized_schedule
2025-06-02 12:12:03.593771,101-1,13115,opt_bus_101-1_0559,0,0,0,0,0.0,38,63,89,0.8126430487707956,optimized_schedule
2025-06-02 12:12:24.286108,101,11879,opt_bus_101_0830,0,0,0,0,0.0,6,38,78,0.8121139032132771,optimized_schedule
2025-06-02 12:12:27.237162,101-1,13225,opt_bus_101-1_0540,0,0,0,0,0.0,37,68,89,0.8126430487707956,optimized_schedule
2025-06-02 12:13:00.000000,101,10017,opt_bus_101_1213,0,0,0,0,0.0,9,1,78,0.8121139032132771,optimized_schedule
2025-06-02 12:13:20.630531,101,11868,opt_bus_101_0900,0,0,0,0,0.0,7,33,78,0.8121139032132771,optimized_schedule
2025-06-02 12:13:21.810788,101-1,11998,opt_bus_101-1_0753,0,0,0,0,0.0,40,44,89,0.8126430487707956,optimized_schedule
2025-06-02 12:13:30.021581,101-1,11171,opt_bus_101-1_1106,0,0,0,0,0.0,45,14,89,0.8126430487707956,optimized_schedule
2025-06-02 12:14:26.968389,101,12517,opt_bus_101_0800,0,0,0,0,0.0,5,42,78,0.8121139032132771,optimized_schedule
2025-06-02 12:14:39.273795,101-1,11323,opt_bus_101-1_0930,0,0,0,0,0.0,44,32,89,0.8126430487707956,optimized_schedule
2025-06-02 12:14:41.218477,101,12812,opt_bus_101_0623,0,0,0,0,0.0,2,57,78,0.8121139032132771,optimized_schedule
2025-06-02 12:15:05.844071,101-1,11871,opt_bus_101-1_0900,0,0,0,0,0.0,43,36,89,0.8126430487707956,optimized_schedule
2025-06-02 12:15:06.629390,101,12573,opt_bus_101_0739,0,0,0,0,0.0,4,44,78,0.8121139032132771,optimized_schedule
2025-06-02 12:15:34.329265,101,12746,opt_bus_101_0702,0,0,0,0,0.0,3,49,78,0.8121139032132771,optimized_schedule
2025-06-02 12:15:48.507988,101-1,11997,opt_bus_101-1_0800,0,0,0,0,0.0,41,43,89,0.8126430487707956,optimized_schedule
2025-06-02 12:15:53.995184,101-1,13116,opt_bus_101-1_0559,0,0,0,0,0.0,38,64,89,0.8126430487707956,optimized_schedule
2025-06-02 12:16:05.810885,101,11314,opt_bus_101_0930,0,0,0,0,0.0,8,30,78,0.8121139032132771,optimized_schedule
2025-06-02 12:16:06.645156,101-1,13229,opt_bus_101-1_0540,0,0,0,0,0.0,37,69,89,0.8126430487707956,optimized_schedule
2025-06-02 12:16:32.221587,101-1,10550,opt_bus_101-1_1143,0,0,0,0,0.0,46,7,89,0.8126430487707956,optimized_schedule
2025-06-02 12:16:44.769455,101-1,12573,opt_bus_101-1_0723,0,0,0,0,0.0,39,48,89,0.8126430487707956,optimized_schedule
2025-06-02 12:17:06.894872,101-1,11173,opt_bus_101-1_1106,0,0,0,0,0.0,45,15,89,0.8126430487707956,optimized_schedule
2025-06-02 12:17:11.988588,101,11870,opt_bus_101_0900,0,0,0,0,0.0,7,34,78,0.8121139032132771,optimized_schedule
2025-06-02 12:17:22.838080,101,14043,opt_bus_101_0528,0,0,0,0,0.0,1,70,78,0.8121139032132771,optimized_schedule
2025-06-02 12:17:30.892804,101-1,10401,opt_bus_101-1_1150,0,0,0,0,0.0,47,6,89,0.8126430487707956,optimized_schedule
2025-06-02 12:17:42.716979,101-1,11880,opt_bus_101-1_0830,0,0,0,0,0.0,42,40,89,0.8126430487707956,optimized_schedule
2025-06-02 12:18:15.809845,101,13222,opt_bus_101_0623,0,0,0,0,0.0,2,58,78,0.8121139032132771,optimized_schedule
2025-06-02 12:18:18.163879,101,11880,opt_bus_101_0830,0,0,0,0,0.0,6,39,78,0.8121139032132771,optimized_schedule
2025-06-02 12:18:40.461146,101-1,12514,opt_bus_101-1_0753,0,0,0,0,0.0,40,45,89,0.8126430487707956,optimized_schedule
2025-06-02 12:18:42.592236,101,10113,opt_bus_101_1213,0,0,0,0,0.0,9,2,78,0.8121139032132771,optimized_schedule
2025-06-02 12:18:48.784247,101-1,11875,opt_bus_101-1_0900,0,0,0,0,0.0,43,37,89,0.8126430487707956,optimized_schedule
2025-06-02 12:19:00.995466,101-1,11858,opt_bus_101-1_0930,0,0,0,0,0.0,44,33,89,0.8126430487707956,optimized_schedule
2025-06-02 12:19:51.651429,101-1,13222,opt_bus_101-1_0559,0,0,0,0,0.0,38,65,89,0.8126430487707956,optimized_schedule
2025-06-02 12:20:04.057857,101,12530,opt_bus_101_0800,0,0,0,0,0.0,5,43,78,0.8121139032132771,optimized_schedule
2025-06-02 12:20:21.810788,101-1,11998,opt_bus_101-1_0800,0,0,0,0,0.0,41,44,89,0.8126430487707956,optimized_schedule
2025-06-02 12:21:12.218062,101,12804,opt_bus_101_0702,0,0,0,0,0.0,3,50,78,0.8121139032132771,optimized_schedule
2025-06-02 12:21:16.268268,101,11323,opt_bus_101_0930,0,0,0,0,0.0,8,31,78,0.8121139032132771,optimized_schedule
2025-06-02 12:21:20.957193,101,12579,opt_bus_101_0739,0,0,0,0,0.0,4,45,78,0.8121139032132771,optimized_schedule
2025-06-02 12:21:26.188353,101,11871,opt_bus_101_0900,0,0,0,0,0.0,7,35,78,0.8121139032132771,optimized_schedule
2025-06-02 12:21:31.002826,101-1,13230,opt_bus_101-1_0540,0,0,0,0,0.0,37,70,89,0.8126430487707956,optimized_schedule
2025-06-02 12:21:34.220447,101-1,10883,opt_bus_101-1_1143,0,0,0,0,0.0,46,8,89,0.8126430487707956,optimized_schedule
2025-06-02 12:21:45.997214,101,14044,opt_bus_101_0528,0,0,0,0,0.0,1,71,78,0.8121139032132771,optimized_schedule
2025-06-02 12:22:22.832045,101-1,11174,opt_bus_101-1_1106,0,0,0,0,0.0,45,16,89,0.8126430487707956,optimized_schedule
2025-06-02 12:22:23.776985,101-1,12579,opt_bus_101-1_0723,0,0,0,0,0.0,39,49,89,0.8126430487707956,optimized_schedule
2025-06-02 12:23:18.487569,101-1,11881,opt_bus_101-1_0830,0,0,0,0,0.0,42,41,89,0.8126430487707956,optimized_schedule
2025-06-02 12:23:32.221587,101-1,10550,opt_bus_101-1_1150,0,0,0,0,0.0,47,7,89,0.8126430487707956,optimized_schedule
2025-06-02 12:23:58.750402,101-1,11868,opt_bus_101-1_0930,0,0,0,0,0.0,44,34,89,0.8126430487707956,optimized_schedule
2025-06-02 12:24:00.690813,101-1,11876,opt_bus_101-1_0900,0,0,0,0,0.0,43,38,89,0.8126430487707956,optimized_schedule
2025-06-02 12:24:06.630947,101,13223,opt_bus_101_0623,0,0,0,0,0.0,2,59,78,0.8121139032132771,optimized_schedule
2025-06-02 12:24:23.554185,101-1,12517,opt_bus_101-1_0753,0,0,0,0,0.0,40,46,89,0.8126430487707956,optimized_schedule
2025-06-02 12:24:31.018457,101,11881,opt_bus_101_0830,0,0,0,0,0.0,6,40,78,0.8121139032132771,optimized_schedule
2025-06-02 12:24:51.012066,101,10268,opt_bus_101_1213,0,0,0,0,0.0,9,3,78,0.8121139032132771,optimized_schedule
2025-06-02 12:25:00.986743,101,11875,opt_bus_101_0900,0,0,0,0,0.0,7,36,78,0.8121139032132771,optimized_schedule
2025-06-02 12:25:01.251808,101,12707,opt_bus_101_0739,0,0,0,0,0.0,4,46,78,0.8121139032132771,optimized_schedule
2025-06-02 12:25:37.709076,101,12806,opt_bus_101_0702,0,0,0,0,0.0,3,51,78,0.8121139032132771,optimized_schedule
2025-06-02 12:25:40.461146,101-1,12514,opt_bus_101-1_0800,0,0,0,0,0.0,41,45,89,0.8126430487707956,optimized_schedule
2025-06-02 12:26:03.840541,101,14045,opt_bus_101_0528,0,0,0,0,0.0,1,72,78,0.8121139032132771,optimized_schedule
2025-06-02 12:26:19.830299,101-1,13223,opt_bus_101-1_0559,0,0,0,0,0.0,38,66,89,0.8126430487707956,optimized_schedule
2025-06-02 12:26:25.586463,101,12573,opt_bus_101_0800,0,0,0,0,0.0,5,44,78,0.8121139032132771,optimized_schedule
2025-06-02 12:26:58.397167,101-1,13235,opt_bus_101-1_0540,0,0,0,0,0.0,37,71,89,0.8126430487707956,optimized_schedule
2025-06-02 12:27:06.734998,101-1,11166,opt_bus_101-1_1143,0,0,0,0,0.0,46,9,89,0.8126430487707956,optimized_schedule
2025-06-02 12:27:17.339280,101,11858,opt_bus_101_0930,0,0,0,0,0.0,8,32,78,0.8121139032132771,optimized_schedule
2025-06-02 12:27:46.129869,101,13224,opt_bus_101_0623,0,0,0,0,0.0,2,60,78,0.8121139032132771,optimized_schedule
2025-06-02 12:27:56.875955,101-1,11980,opt_bus_101-1_0830,0,0,0,0,0.0,42,42,89,0.8126430487707956,optimized_schedule
2025-06-02 12:28:28.429327,101-1,11177,opt_bus_101-1_1106,0,0,0,0,0.0,45,17,89,0.8126430487707956,optimized_schedule
2025-06-02 12:28:32.419645,101,11876,opt_bus_101_0900,0,0,0,0,0.0,7,37,78,0.8121139032132771,optimized_schedule
2025-06-02 12:28:34.220447,101-1,10883,opt_bus_101-1_1150,0,0,0,0,0.0,47,8,89,0.8126430487707956,optimized_schedule
2025-06-02 12:28:38.697052,101-1,12707,opt_bus_101-1_0723,0,0,0,0,0.0,39,50,89,0.8126430487707956,optimized_schedule
2025-06-02 12:28:40.737957,101-1,11870,opt_bus_101-1_0930,0,0,0,0,0.0,44,35,89,0.8126430487707956,optimized_schedule
2025-06-02 12:29:11.536763,101,12514,opt_bus_101_0830,0,0,0,0,0.0,6,41,78,0.8121139032132771,optimized_schedule
2025-06-02 12:29:15.921660,101,12727,opt_bus_101_0739,0,0,0,0,0.0,4,47,78,0.8121139032132771,optimized_schedule
2025-06-02 12:30:02.992359,101-1,11879,opt_bus_101-1_0900,0,0,0,0,0.0,43,39,89,0.8126430487707956,optimized_schedule
2025-06-02 12:30:21.058346,101-1,12530,opt_bus_101-1_0753,0,0,0,0,0.0,40,47,89,0.8126430487707956,optimized_schedule
2025-06-02 12:30:51.839402,101-1,13224,opt_bus_101-1_0559,0,0,0,0,0.0,38,67,89,0.8126430487707956,optimized_schedule
2025-06-02 12:30:59.977931,101-1,13525,opt_bus_101-1_0540,0,0,0,0,0.0,37,72,89,0.8126430487707956,optimized_schedule
2025-06-02 12:31:01.309551,101,10297,opt_bus_101_1213,0,0,0,0,0.0,9,4,78,0.8121139032132771,optimized_schedule
2025-06-02 12:31:23.554185,101-1,12517,opt_bus_101-1_0800,0,0,0,0,0.0,41,46,89,0.8126430487707956,optimized_schedule
2025-06-02 12:31:32.019123,101,14122,opt_bus_101_0528,0,0,0,0,0.0,1,73,78,0.8121139032132771,optimized_schedule
2025-06-02 12:31:41.402419,101,12807,opt_bus_101_0702,0,0,0,0,0.0,3,52,78,0.8121139032132771,optimized_schedule
2025-06-02 12:31:51.194838,101-1,11167,opt_bus_101-1_1143,0,0,0,0,0.0,46,10,89,0.8126430487707956,optimized_schedule
2025-06-02 12:32:03.033416,101-1,11178,opt_bus_101-1_1106,0,0,0,0,0.0,45,18,89,0.8126430487707956,optimized_schedule
2025-06-02 12:32:39.914266,101,12579,opt_bus_101_0800,0,0,0,0,0.0,5,45,78,0.8121139032132771,optimized_schedule
2025-06-02 12:32:41.004338,101-1,11997,opt_bus_101-1_0830,0,0,0,0,0.0,42,43,89,0.8126430487707956,optimized_schedule
2025-06-02 12:32:42.807229,101,11879,opt_bus_101_0900,0,0,0,0,0.0,7,38,78,0.8121139032132771,optimized_schedule
2025-06-02 12:32:54.767678,101,12745,opt_bus_101_0739,0,0,0,0,0.0,4,48,78,0.8121139032132771,optimized_schedule
2025-06-02 12:33:04.662885,101,11868,opt_bus_101_0930,0,0,0,0,0.0,8,33,78,0.8121139032132771,optimized_schedule
2025-06-02 12:33:30.946203,101,13225,opt_bus_101_0623,0,0,0,0,0.0,2,61,78,0.8121139032132771,optimized_schedule
2025-06-02 12:34:06.734998,101-1,11166,opt_bus_101-1_1150,0,0,0,0,0.0,47,9,89,0.8126430487707956,optimized_schedule
2025-06-02 12:34:22.912510,101,12517,opt_bus_101_0830,0,0,0,0,0.0,6,42,78,0.8121139032132771,optimized_schedule
2025-06-02 12:34:52.269358,101-1,11871,opt_bus_101-1_0930,0,0,0,0,0.0,44,36,89,0.8126430487707956,optimized_schedule
2025-06-02 12:34:54.445515,101-1,12727,opt_bus_101-1_0723,0,0,0,0,0.0,39,51,89,0.8126430487707956,optimized_schedule
2025-06-02 12:35:06.045106,101-1,12573,opt_bus_101-1_0753,0,0,0,0,0.0,40,48,89,0.8126430487707956,optimized_schedule
2025-06-02 12:35:14.394609,101-1,13225,opt_bus_101-1_0559,0,0,0,0,0.0,38,68,89,0.8126430487707956,optimized_schedule
2025-06-02 12:35:53.133694,101,10401,opt_bus_101_1213,0,0,0,0,0.0,9,5,78,0.8121139032132771,optimized_schedule
2025-06-02 12:36:08.318769,101-1,11179,opt_bus_101-1_1106,0,0,0,0,0.0,45,19,89,0.8126430487707956,optimized_schedule
2025-06-02 12:36:12.306848,101,14142,opt_bus_101_0528,0,0,0,0,0.0,1,74,78,0.8121139032132771,optimized_schedule
2025-06-02 12:36:20.208881,101,12707,opt_bus_101_0800,0,0,0,0,0.0,5,46,78,0.8121139032132771,optimized_schedule
2025-06-02 12:36:30.853523,101-1,11880,opt_bus_101-1_0900,0,0,0,0,0.0,43,40,89,0.8126430487707956,optimized_schedule
2025-06-02 12:36:32.908714,101,12808,opt_bus_101_0702,0,0,0,0,0.0,3,53,78,0.8121139032132771,optimized_schedule
2025-06-02 12:36:56.020942,101,11870,opt_bus_101_0930,0,0,0,0,0.0,8,34,78,0.8121139032132771,optimized_schedule
2025-06-02 12:37:10.408526,101,13229,opt_bus_101_0623,0,0,0,0,0.0,2,62,78,0.8121139032132771,optimized_schedule
2025-06-02 12:37:14.307138,101-1,11998,opt_bus_101-1_0830,0,0,0,0,0.0,42,44,89,0.8126430487707956,optimized_schedule
2025-06-02 12:37:15.441408,101-1,13804,opt_bus_101-1_0540,0,0,0,0,0.0,37,73,89,0.8126430487707956,optimized_schedule
2025-06-02 12:37:17.690329,101-1,11168,opt_bus_101-1_1143,0,0,0,0,0.0,46,11,89,0.8126430487707956,optimized_schedule
2025-06-02 12:37:21.058346,101-1,12530,opt_bus_101-1_0800,0,0,0,0,0.0,41,47,89,0.8126430487707956,optimized_schedule
2025-06-02 12:38:00.000000,101,10017,opt_bus_101_1238,0,0,0,0,0.0,10,1,78,0.8121139032132771,optimized_schedule
2025-06-02 12:38:15.745314,101,12746,opt_bus_101_0739,0,0,0,0,0.0,4,49,78,0.8121139032132771,optimized_schedule
2025-06-02 12:38:35.209534,101-1,11875,opt_bus_101-1_0930,0,0,0,0,0.0,44,37,89,0.8126430487707956,optimized_schedule
2025-06-02 12:38:36.685000,101,11880,opt_bus_101_0900,0,0,0,0,0.0,7,39,78,0.8121139032132771,optimized_schedule
2025-06-02 12:38:51.194838,101-1,11167,opt_bus_101-1_1150,0,0,0,0,0.0,47,10,89,0.8126430487707956,optimized_schedule
2025-06-02 12:38:53.802603,101-1,13229,opt_bus_101-1_0559,0,0,0,0,0.0,38,69,89,0.8126430487707956,optimized_schedule
2025-06-02 12:40:00.001978,101,12530,opt_bus_101_0830,0,0,0,0,0.0,6,43,78,0.8121139032132771,optimized_schedule
2025-06-02 12:40:06.772093,101,14194,opt_bus_101_0528,0,0,0,0,0.0,1,75,78,0.8121139032132771,optimized_schedule
2025-06-02 12:40:31.170735,101-1,12745,opt_bus_101-1_0723,0,0,0,0,0.0,39,52,89,0.8126430487707956,optimized_schedule
2025-06-02 12:40:34.878733,101,12727,opt_bus_101_0800,0,0,0,0,0.0,5,47,78,0.8121139032132771,optimized_schedule
2025-06-02 12:40:45.052636,101-1,12579,opt_bus_101-1_0753,0,0,0,0,0.0,40,49,89,0.8126430487707956,optimized_schedule
2025-06-02 12:41:01.152080,101-1,11180,opt_bus_101-1_1106,0,0,0,0,0.0,45,20,89,0.8126430487707956,optimized_schedule
2025-06-02 12:41:10.220707,101,11871,opt_bus_101_0930,0,0,0,0,0.0,8,35,78,0.8121139032132771,optimized_schedule
2025-06-02 12:41:25.899434,101,13230,opt_bus_101_0623,0,0,0,0,0.0,2,63,78,0.8121139032132771,optimized_schedule
2025-06-02 12:41:34.049768,101-1,11169,opt_bus_101-1_1143,0,0,0,0,0.0,46,12,89,0.8126430487707956,optimized_schedule
2025-06-02 12:41:57.815376,101,10550,opt_bus_101_1213,0,0,0,0,0.0,9,6,78,0.8121139032132771,optimized_schedule
