line_id,departure_time,fitness_score,status
102-1,2025-06-02 12:48:00,0.8136661767746579,optimized
102-1,2025-06-02 13:02:00,0.8136661767746579,optimized
102-1,2025-06-02 13:18:00,0.8136661767746579,optimized
102-1,2025-06-02 13:28:00,0.8136661767746579,optimized
102-1,2025-06-02 13:49:00,0.8136661767746579,optimized
102-1,2025-06-02 14:05:00,0.8136661767746579,optimized
102-1,2025-06-02 14:15:00,0.8136661767746579,optimized
102-1,2025-06-02 15:33:00,0.8136661767746579,optimized
102-1,2025-06-02 16:00:00,0.8136661767746579,optimized
102-1,2025-06-02 16:30:00,0.8136661767746579,optimized
102-1,2025-06-02 17:44:00,0.8136661767746579,optimized
102-1,2025-06-02 17:50:00,0.8136661767746579,optimized
102-1,2025-06-02 18:18:00,0.8136661767746579,optimized
102-1,2025-06-02 18:25:00,0.8136661767746579,optimized
102-1,2025-06-02 18:57:00,0.8136661767746579,optimized
102-1,2025-06-02 19:04:00,0.8136661767746579,optimized
102-1,2025-06-02 19:21:00,0.8136661767746579,optimized
102-1,2025-06-02 19:36:00,0.8136661767746579,optimized
102-1,2025-06-02 19:52:00,0.8136661767746579,optimized
102-1,2025-06-02 20:05:00,0.8136661767746579,optimized
102-1,2025-06-02 20:14:00,0.8136661767746579,optimized
102-1,2025-06-02 20:22:00,0.8136661767746579,optimized
102-1,2025-06-02 20:39:00,0.8136661767746579,optimized
102-1,2025-06-02 20:52:00,0.8136661767746579,optimized
102-1,2025-06-02 21:08:00,0.8136661767746579,optimized
102-1,2025-06-02 21:25:00,0.8136661767746579,optimized
102-1,2025-06-02 21:42:00,0.8136661767746579,optimized
102-1,2025-06-02 21:59:00,0.8136661767746579,optimized
102-1,2025-06-02 22:12:00,0.8136661767746579,optimized
102-1,2025-06-02 22:29:00,0.8136661767746579,optimized
102-1,2025-06-02 22:46:00,0.8136661767746579,optimized
102-1,2025-06-02 23:00:00,0.8136661767746579,optimized
102-1,2025-06-02 23:14:00,0.8136661767746579,optimized
102-1,2025-06-02 23:30:00,0.8136661767746579,optimized
102-1,2025-06-02 23:43:00,0.8136661767746579,optimized
102-1,2025-06-02 23:56:00,0.8136661767746579,optimized
102-2,2025-06-02 05:00:00,0.8169200913514905,optimized
102-2,2025-06-02 05:18:00,0.8169200913514905,optimized
102-2,2025-06-02 05:35:00,0.8169200913514905,optimized
102-2,2025-06-02 05:55:00,0.8169200913514905,optimized
102-2,2025-06-02 06:12:00,0.8169200913514905,optimized
102-2,2025-06-02 06:28:00,0.8169200913514905,optimized
102-2,2025-06-02 06:46:00,0.8169200913514905,optimized
